hprd_interaction_id	interactor_hprd_id	interactor_geneSymbol	interactor_refseq_id	experiment_type	reference_id
COM_136	03016	AP2A1	AAH14214.1	in vitro;in vivo	12775724
COM_136	04767	NUMB	NP_001005743.1	in vitro;in vivo	12775724
COM_136	06270	EPN1	NP_001123543.1	in vitro;in vivo	12775724
COM_136	09013	RALBP1	NP_006779.1	in vitro;in vivo	12775724
COM_1364	11807	TAF6	NP_005632.1	in vitro;in vivo	9045704
COM_1364	11876	TAF5	NP_008882.2	in vitro;in vivo	9045704
COM_1364	15983	TAF9	NP_003178.1	in vitro;in vivo	9045704
COM_1366	11864	TAF13	CAA58827.1	in vitro	7729427
COM_1366	15972	TAF10	NP_006275.1	in vitro	7729427
COM_1366	15980	TAF11	NP_005634.1	in vitro	7729427
COM_137	00302	CDK1	NP_001777.1	in vitro	10373560
COM_137	00454	CCNB1	NP_114172.1	in vitro	10373560
COM_137	03920	PKMYT1	NP_004194.3	in vitro	10373560
COM_138	00302	CDK1	NP_001777.1	in vitro;in vivo	12839990
COM_138	00454	CCNB1	NP_114172.1	in vitro;in vivo	12839990
COM_138	06038	GORASP1	NP_114105.1	in vitro;in vivo	12839990
COM_1380	13059	CHTF18	NP_071375.1	in vitro;in vivo	12930902,12766176
COM_1380	13123	DSCC1	NP_076999.2	in vitro;in vivo	12930902,12766176
COM_1380	16797	CHTF8	NP_060274.3	in vitro;in vivo	12930902,12766176
COM_139	00302	CDK1	NP_001777.1	in vitro	15016823
COM_139	00454	CCNB1	NP_114172.1	in vitro	15016823
COM_139	12083	PPIG	NP_004783.2	in vitro	15016823
COM_140	00302	CDK1	NP_001777.1	in vitro;in vivo	9130708
COM_140	01807	GTF2H1	NP_005307.1	in vitro;in vivo	9130708
COM_140	03456	GTF2H4	NP_001508.1	in vitro;in vivo	9130708
COM_140	04042	MNAT1	NP_002422.1	in vitro;in vivo	9130708
COM_140	09059	CCNH	NP_001230.1	in vitro;in vivo	9130708
COM_141	00302	CDK1	NP_001777.1	in vivo	9926943
COM_141	01823	TGFBR2	NP_001020018.1	in vivo	9926943
COM_141	04131	CCNB2	NP_004692.1	in vivo	9926943
COM_1410	None	-	-	in vivo	10074429,10196146
COM_1410	None	-	-	in vivo	10074429,10196146
COM_1410	None	-	-	in vivo	10074429,10196146
COM_1410	00032	ACTB	NP_001092.1	in vivo	10074429,10196146
COM_1410	03347	CAPZA1	NP_006126.1	in vivo	10074429,10196146
COM_1410	05507	ACTR1A	NP_005727.1	in vivo	10074429,10196146
COM_1410	06303	DCTN3	NP_009165.1	in vivo	10074429,10196146
COM_1410	07206	DCTN1	NP_004073.2	in vivo	10074429,10196146
COM_1410	09568	DCTN2	NP_006391.1	in vivo	10074429,10196146
COM_1414	00058	SLC25A4	NP_001142.2	in vitro	11809823
COM_1414	09808	ARL2BP	NP_036238.1	in vitro	11809823
COM_1414	11869	ARL2	NP_001658.2	in vitro	11809823
COM_1415	None	-	-	in vitro	10525537
COM_1415	None	-	-	in vitro	10525537
COM_1415	None	-	-	in vitro	10525537
COM_1415	None	-	-	in vitro	10525537
COM_1415	None	-	-	in vitro	10525537
COM_1415	06303	DCTN3	NP_009165.1	in vitro	10525537
COM_1415	07206	DCTN1	NP_004073.2	in vitro	10525537
COM_142	00303	MCM2	NP_004517.2	in vivo	8798650
COM_142	01154	MCM7	NP_005907.3	in vivo	8798650
COM_142	03485	MCM6	NP_005906.2	in vivo	8798650
COM_142	04072	MCM3	NP_002379.2	in vivo	8798650
COM_142	04075	MCM5	NP_006730.2	in vivo	8798650
COM_142	04156	HIST3H3	NP_003484.1	in vivo	8798650
COM_142	09094	MCM4	NP_005905.2	in vivo	8798650
COM_1421	06111	SNAPIN	NP_036569.1	in vitro;in vivo	12191018,12923531,12576321
COM_1421	06190	DTNBP1	NP_115498.2	in vitro;in vivo	12191018,12923531,12576321
COM_1421	06289	MUTED	NP_958437.1	in vitro;in vivo	12191018,12923531,12576321
COM_1421	12035	CNO	NP_060836.1	in vitro;in vivo	12191018,12923531,12576321
COM_1421	12526	BLOC1S2	NP_776170.2	in vitro;in vivo	12191018,12923531,12576321
COM_1421	12527	BLOC1S3	NP_997715.1	in vitro;in vivo	12191018,12923531,12576321
COM_1421	16055	PLDN	NP_036520.1	in vitro;in vivo	12191018,12923531,12576321
COM_1422	None	-	-	in vitro	11960984
COM_1422	None	-	-	in vitro	11960984
COM_1422	None	-	-	in vitro	11960984
COM_1422	None	-	-	in vitro	11960984
COM_1422	None	-	-	in vitro	11960984
COM_1422	None	-	-	in vitro	11960984
COM_1422	None	-	-	in vitro	11960984
COM_1422	00626	FN1	NP_997647.1	in vitro	11960984
COM_1422	01245	NCL	NP_005372.2	in vitro	11960984
COM_1422	01606	RPS3A	NP_000997.1	in vitro	11960984
COM_1422	01607	RPL4	NP_000959.2	in vitro	11960984
COM_1422	01610	RPLP0	NP_444505.1	in vitro	11960984
COM_1422	01615	DDX5	NP_004387.1	in vitro	11960984
COM_1422	01712	RPL7A	NP_000963.1	in vitro	11960984
COM_1422	01851	TUBA4A	NP_005991.1	in vitro	11960984
COM_1422	02219	PIN4	NP_006214.2	in vitro	11960984
COM_1422	03158	DDX1	NP_004930.1	in vitro	11960984
COM_1422	04696	RPS9	NP_001004.2	in vitro	11960984
COM_1422	04700	RPL21	NP_000973.2	in vitro	11960984
COM_1422	04715	RPL17	NP_000976.1	in vitro	11960984
COM_1422	04745	RPL6	NP_000961.2	in vitro	11960984
COM_1422	04746	RPL26	NP_000978.1	in vitro	11960984
COM_1422	05004	RPL7	NP_000962.2	in vitro	11960984
COM_1422	05349	MYBBP1A	NP_001099008.1	in vitro	11960984
COM_1422	05533	GAS8	NP_001472.1	in vitro	11960984
COM_1422	05783	PES1	NP_055118.1	in vitro	11960984
COM_1422	05802	TPX2	NP_036244.2	in vitro	11960984
COM_1422	05860	DDX24	NP_065147.1	in vitro	11960984
COM_1422	05895	DDX21	NP_004719.2	in vitro	11960984
COM_1422	09976	GTPBP4	NP_036473.2	in vitro	11960984
COM_1422	10119	NOP56	NP_006383.2	in vitro	11960984
COM_1422	10199	RPL10A	NP_009035.3	in vitro	11960984
COM_1422	10941	RPS3	NP_000996.2	in vitro	11960984
COM_1422	11036	NOP58	NP_057018.1	in vitro	11960984
COM_1423	00548	SNRPE	NP_003085.1	in vivo	15146077
COM_1423	01095	YBX1	NP_004550.2	in vivo	15146077
COM_1423	03038	SNRPD2	NP_004588.1	in vivo	15146077
COM_1423	03039	SNRPD3	NP_004166.1	in vivo	15146077
COM_1423	03040	SNRPD1	NP_008869.1	in vivo	15146077
COM_1423	04645	SNRPF	NP_003086.1	in vivo	15146077
COM_1423	04646	SNRPG	NP_003087.1	in vivo	15146077
COM_1423	08991	SFRS7	AAH22328.1	in vivo	15146077
COM_1423	09736	PDCD7	NP_005698.1	in vivo	15146077
COM_1423	12673	SNRNP25	NP_078847.1	in vivo	15146077
COM_1424	None	-	-	in vivo	8625412
COM_1424	00697	GRIN2B	NP_000825.2	in vivo	8625412
COM_1424	15926	GRIN1	NP_015566.1	in vivo	8625412
COM_1425	None	-	-	in vivo	8625412
COM_1425	00698	GRIN2A	NP_000824.1	in vivo	8625412
COM_1425	15926	GRIN1	NP_015566.1	in vivo	8625412
COM_1426	None	-	-	in vivo	11101529
COM_1426	None	-	-	in vivo	11101529
COM_1426	None	-	-	in vivo	11101529
COM_1426	None	-	-	in vivo	11101529
COM_1426	None	-	-	in vivo	11101529
COM_1426	00536	TOP2A	NP_001058.2	in vivo	11101529
COM_1426	01593	RPS25	NP_001019.1	in vivo	11101529
COM_1426	01603	RPL12	NP_000967.1	in vivo	11101529
COM_1426	01658	SNRPA	NP_004587.1	in vivo	11101529
COM_1426	02186	RBMX	NP_002130.2	in vivo	11101529
COM_1426	02887	SFRS1	NP_008855.1	in vivo	11101529
COM_1426	02888	SFRS2	NP_003007.2	in vivo	11101529
COM_1426	02941	PRKDC	NP_008835.5	in vivo	11101529
COM_1426	03038	SNRPD2	NP_004588.1	in vivo	11101529
COM_1426	03039	SNRPD3	NP_004166.1	in vivo	11101529
COM_1426	03040	SNRPD1	NP_008869.1	in vivo	11101529
COM_1426	04184	CDC5L	NP_001244.1	in vivo	11101529
COM_1426	04419	ILF2	NP_004506.2	in vivo	11101529
COM_1426	04724	RPS16	NP_001011.1	in vivo	11101529
COM_1426	05482	PPM1D	NP_003611.1	in vivo	11101529
COM_1426	06428	RPL13	NP_150254.1	in vivo	11101529
COM_1426	06903	SF3A1	NP_005868.1	in vivo	11101529
COM_1426	10410	SF3B2	NP_006833.2	in vivo	11101529
COM_1426	10441	SRRM1	NP_005830.2	in vivo	11101529
COM_1426	13703	CWC15	NP_057487.2	in vivo	11101529
COM_1427	None	-	-	in vitro	11101529
COM_1427	None	-	-	in vitro	11101529
COM_1427	None	-	-	in vitro	11101529
COM_1427	None	-	-	in vitro	11101529
COM_1427	None	-	-	in vitro	11101529
COM_1427	None	-	-	in vitro	11101529
COM_1427	None	-	-	in vitro	11101529
COM_1427	None	-	-	in vitro	11101529
COM_1427	None	-	-	in vitro	11101529
COM_1427	00536	TOP2A	NP_001058.2	in vitro	11101529
COM_1427	01593	RPS25	NP_001019.1	in vitro	11101529
COM_1427	01603	RPL12	NP_000967.1	in vitro	11101529
COM_1427	01658	SNRPA	NP_004587.1	in vitro	11101529
COM_1427	02186	RBMX	NP_002130.2	in vitro	11101529
COM_1427	02887	SFRS1	NP_008855.1	in vitro	11101529
COM_1427	02888	SFRS2	NP_003007.2	in vitro	11101529
COM_1427	02941	PRKDC	NP_008835.5	in vitro	11101529
COM_1427	03038	SNRPD2	NP_004588.1	in vitro	11101529
COM_1427	03039	SNRPD3	NP_004166.1	in vitro	11101529
COM_1427	03040	SNRPD1	NP_008869.1	in vitro	11101529
COM_1427	04184	CDC5L	NP_001244.1	in vitro	11101529
COM_1427	04419	ILF2	NP_004506.2	in vitro	11101529
COM_1427	04724	RPS16	NP_001011.1	in vitro	11101529
COM_1427	05482	PPM1D	NP_003611.1	in vitro	11101529
COM_1427	06428	RPL13	NP_150254.1	in vitro	11101529
COM_1427	06903	SF3A1	NP_005868.1	in vitro	11101529
COM_1427	10410	SF3B2	NP_006833.2	in vitro	11101529
COM_1427	10441	SRRM1	NP_005830.2	in vitro	11101529
COM_1427	12214	PRPF19	NP_055317.1	in vitro	11101529
COM_1427	13703	CWC15	NP_057487.2	in vitro	11101529
COM_1428	None	-	-	in vitro;in vivo	2138083
COM_1428	None	-	-	in vitro;in vivo	2138083
COM_1428	01729	CD247	NP_932170.1	in vitro;in vivo	2138083
COM_1428	01730	CD3D	NP_000723.1	in vitro;in vivo	2138083
COM_1428	01736	TRA@	AAH71758.1	in vitro;in vivo	2138083
COM_1428	01739	TRB@	CAA45056.1	in vitro;in vivo	2138083
COM_1428	07037	CD3G	NP_000064.1	in vitro;in vivo	2138083
COM_1428	08923	CD3E	NP_000724.1	in vitro;in vivo	2138083
COM_143	00304	CDC27	NP_001107563.1	in vivo	10500174
COM_143	04587	CDC16	NP_003894.3	in vivo	10500174
COM_143	04687	FZR1	NP_001129670.1	in vivo	10500174
COM_143	07221	CDC23	NP_004652.2	in vivo	10500174
COM_143	07367	ANAPC2	NP_037498.1	in vivo	10500174
COM_143	09505	ANAPC4	NP_037499.2	in vivo	10500174
COM_143	09769	ANAPC1	NP_073153.1	in vivo	10500174
COM_143	10453	ANAPC5	NP_057321.2	in vivo	10500174
COM_143	16233	ANAPC7	NP_057322.2	in vivo	10500174
COM_1430	None	-	-	in vitro;in vivo	8626397
COM_1430	02652	CSTF2	NP_001316.1	in vitro;in vivo	8626397
COM_1430	02653	CSTF1	NP_001315.1	in vitro;in vivo	8626397
COM_1430	04338	CPSF4	NP_006684.1	in vitro;in vivo	8626397
COM_1430	05400	NUDT21	NP_008937.1	in vitro;in vivo	8626397
COM_1430	05401	CPSF6	AAH00714.1	in vitro;in vivo	8626397
COM_1431	None	-	-	in vitro;in vivo	12930902
COM_1431	00022	RFC4	NP_002907.1	in vitro;in vivo	12930902
COM_1431	02675	RFC2	NP_852136.1	in vitro;in vivo	12930902
COM_1431	02676	RFC3	NP_002906.1	in vitro;in vivo	12930902
COM_1431	02677	RFC5	NP_031396.1	in vitro;in vivo	12930902
COM_1431	16797	CHTF8	NP_060274.3	in vitro;in vivo	12930902
COM_1432	None	-	-	in vivo	12766176,12930902
COM_1432	02676	RFC3	NP_002906.1	in vivo	12766176,12930902
COM_1432	16797	CHTF8	NP_060274.3	in vivo	12766176,12930902
COM_1434	None	-	-	in vitro;in vivo	10858453
COM_1434	00147	ARRB2	NP_004304.1	in vitro;in vivo	10858453
COM_1434	00182	ADRBK1	NP_001610.2	in vitro;in vivo	10858453
COM_1434	00187	ADRB2	NP_000015.1	in vitro;in vivo	10858453
COM_1434	05263	AKAP12	NP_005091.2	in vitro;in vivo	10858453
COM_1435	None	-	-	in vivo	11889047
COM_1435	05367	CNOT2	NP_055330.1	in vivo	11889047
COM_1435	05368	CNOT3	NP_055331.1	in vivo	11889047
COM_1435	05369	CNOT4	NP_037448.2	in vivo	11889047
COM_1435	07225	CNOT8	NP_004770.4	in vivo	11889047
COM_1435	11999	CNOT1	NP_057368.3	in vivo	11889047
COM_1435	12341	CNOT6	NP_056270.2	in vivo	11889047
COM_1436	None	-	-	in vitro;in vivo	9989412
COM_1436	None	-	-	in vitro;in vivo	9989412
COM_1436	02172	MED14	NP_004220.2	in vitro;in vivo	9989412
COM_1436	04816	MED17	NP_004259.3	in vitro;in vivo	9989412
COM_1436	05055	MED1	NP_004765.2	in vitro;in vivo	9989412
COM_1436	05436	MED23	NP_004821.2	in vitro;in vivo	9989412
COM_1436	05437	MED26	NP_004822.2	in vitro;in vivo	9989412
COM_1436	05438	MED27	NP_004260.2	in vitro;in vivo	9989412
COM_1436	05439	MED7	NP_004261.1	in vitro;in vivo	9989412
COM_1437	None	-	-	in vitro;in vivo	11719186
COM_1437	None	-	-	in vitro;in vivo	11719186
COM_1437	None	-	-	in vitro;in vivo	11719186
COM_1437	None	-	-	in vitro;in vivo	11719186
COM_1437	None	-	-	in vitro;in vivo	11719186
COM_1437	03758	EXOSC2	NP_055100.2	in vitro;in vivo	11719186
COM_1437	09351	EXOSC8	NP_852480.1	in vitro;in vivo	11719186
COM_1437	09401	EXOSC7	NP_055819.2	in vitro;in vivo	11719186
COM_1437	09509	MPP6	NP_057531.2	in vitro;in vivo	11719186
COM_1438	None	-	-	in vivo	11337588
COM_1438	None	-	-	in vivo	11337588
COM_1438	None	-	-	in vivo	11337588
COM_1438	None	-	-	in vivo	11337588
COM_1438	None	-	-	in vivo	11337588
COM_1438	None	-	-	in vivo	11337588
COM_1438	None	-	-	in vivo	11337588
COM_1438	None	-	-	in vivo	11337588
COM_1438	None	-	-	in vivo	11337588
COM_1438	None	-	-	in vivo	11337588
COM_1438	03255	SKP1	NP_733779.1	in vivo	11337588
COM_1438	04389	CUL1	NP_003583.2	in vivo	11337588
COM_1438	05146	COPS2	NP_001137359.1	in vivo	11337588
COM_1438	06794	RBX1	NP_055063.1	in vivo	11337588
COM_1438	16735	COPS6	NP_006824.2	in vivo	11337588
COM_1438	16737	COPS8	NP_006701.1	in vivo	11337588
COM_1439	None	-	-	in vivo	11337588
COM_1439	None	-	-	in vivo	11337588
COM_1439	None	-	-	in vivo	11337588
COM_1439	None	-	-	in vivo	11337588
COM_1439	None	-	-	in vivo	11337588
COM_1439	None	-	-	in vivo	11337588
COM_1439	None	-	-	in vivo	11337588
COM_1439	None	-	-	in vivo	11337588
COM_1439	04389	CUL1	NP_003583.2	in vivo	11337588
COM_1439	05146	COPS2	NP_001137359.1	in vivo	11337588
COM_1439	06794	RBX1	NP_055063.1	in vivo	11337588
COM_1439	15991	GPS1	NP_997657.1	in vivo	11337588
COM_1439	16735	COPS6	NP_006824.2	in vivo	11337588
COM_1439	16736	COPS7A	NP_057403.1	in vivo	11337588
COM_1439	16737	COPS8	NP_006701.1	in vivo	11337588
COM_144	00304	CDC27	NP_001107563.1	in vivo	10922056
COM_144	04587	CDC16	NP_003894.3	in vivo	10922056
COM_144	07221	CDC23	NP_004652.2	in vivo	10922056
COM_144	07367	ANAPC2	NP_037498.1	in vivo	10922056
COM_144	09505	ANAPC4	NP_037499.2	in vivo	10922056
COM_144	09769	ANAPC1	NP_073153.1	in vivo	10922056
COM_144	10453	ANAPC5	NP_057321.2	in vivo	10922056
COM_144	12452	ANAPC11	NP_001002244.1	in vivo	10922056
COM_144	13012	CDC26	NP_644815.1	in vivo	10922056
COM_144	16233	ANAPC7	NP_057322.2	in vivo	10922056
COM_144	16488	ANAPC10	NP_055700.2	in vivo	10922056
COM_1445	None	-	-	in vivo	14527413
COM_1445	None	-	-	in vivo	14527413
COM_1445	None	-	-	in vivo	14527413
COM_1445	02247	UPF3B	NP_542199.1	in vivo	14527413
COM_1445	03254	UPF1	Q92900	in vivo	14527413
COM_1445	03758	EXOSC2	NP_055100.2	in vivo	14527413
COM_1445	07250	PARN	NP_002573.1	in vivo	14527413
COM_1445	10309	XRN2	NP_036387.2	in vivo	14527413
COM_1445	10405	UPF2	NP_542166.1	in vivo	14527413
COM_1447	None	-	-	in vitro;in vivo	12111331
COM_1447	01292	PIM1	NP_002639.1	in vitro;in vivo	12111331
COM_1447	07206	DCTN1	NP_004073.2	in vitro;in vivo	12111331
COM_1448	None	-	-	in vivo	9556611
COM_1448	02615	ELL	NP_006523.1	in vivo	9556611
COM_1448	12620	VPS36	NP_057159.2	in vivo	9556611
COM_1448	16847	SNF8	NP_009172.2	in vivo	9556611
COM_1449	None	-	-	in vivo	11337588
COM_1449	None	-	-	in vivo	11337588
COM_1449	03255	SKP1	NP_733779.1	in vivo	11337588
COM_1449	04389	CUL1	NP_003583.2	in vivo	11337588
COM_1449	05146	COPS2	NP_001137359.1	in vivo	11337588
COM_1449	06794	RBX1	NP_055063.1	in vivo	11337588
COM_1449	06888	COPS5	NP_006828.2	in vivo	11337588
COM_1449	07262	COPS3	NP_003644.2	in vivo	11337588
COM_1449	07291	FBXO6	NP_060908.1	in vivo	11337588
COM_1449	09888	COPS4	NP_057213.2	in vivo	11337588
COM_1449	15991	GPS1	NP_997657.1	in vivo	11337588
COM_1449	16433	FBXO3	NP_036307.2	in vivo	11337588
COM_1449	16735	COPS6	NP_006824.2	in vivo	11337588
COM_1449	16736	COPS7A	NP_057403.1	in vivo	11337588
COM_1449	16737	COPS8	NP_006701.1	in vivo	11337588
COM_1450	None	-	-	in vitro	9446619
COM_1450	None	-	-	in vitro	9446619
COM_1450	None	-	-	in vitro	9446619
COM_1450	None	-	-	in vitro	9446619
COM_1450	04881	EIF2S1	NP_004085.1	in vitro	9446619
COM_1450	04882	EIF2S2	NP_003899.2	in vitro	9446619
COM_1452	06338	DIS3	NP_055768.3	in vivo	11719186,11812149,11110791
COM_1452	16222	EXOSC5	NP_064543.3	in vivo	11719186,11812149,11110791
COM_1452	03758	EXOSC2	NP_055100.2	in vivo	11719186,11812149,11110791
COM_1452	07315	EXOSC9	CAD56889.1	in vivo	11719186,11812149,11110791
COM_1452	09351	EXOSC8	NP_852480.1	in vivo	11719186,11812149,11110791
COM_1452	09401	EXOSC7	NP_055819.2	in vivo	11719186,11812149,11110791
COM_1452	09509	MPP6	NP_057531.2	in vivo	11719186,11812149,11110791
COM_1452	12107	EXOSC6	NP_478126.1	in vivo	11719186,11812149,11110791
COM_1452	13777	SKIV2L2	NP_056175.3	in vivo	11719186,11812149,11110791
COM_1452	16180	EXOSC10	NP_001001998.1	in vivo	11719186,11812149,11110791
COM_1452	16221	EXOSC4	NP_061910.1	in vivo	11719186,11812149,11110791
COM_1452	16223	EXOSC1	NP_057130.1	in vivo	11719186,11812149,11110791
COM_1452	16220	EXOSC3	NP_057126.2	in vivo	11719186,11812149,11110791
COM_1454	01040	LGALS1	NP_002296.1	in vitro	12527107
COM_1454	01765	THBS1	NP_003237.2	in vitro	12527107
COM_1454	01902	VTN	NP_000629.3	in vitro	12527107
COM_1454	00626	FN1	NP_997647.1	in vitro	12527107
COM_1454	01325	SPP1	NP_001035147.1	in vitro	12527107
COM_1455	None	-	-	in vivo	12167617
COM_1455	00152	ASGR2	NP_550434.1	in vivo	12167617
COM_1455	00457	PPIA	NP_066953.1	in vivo	12167617
COM_1455	00774	HSPA1A	NP_005336.3	in vivo	12167617
COM_1455	00777	HSP90AA1	NP_001017963.2	in vivo	12167617
COM_1455	01860	HSP90B1	NP_003290.1	in vivo	12167617
COM_1456	None	-	-	in vivo	11842004
COM_1456	None	-	-	in vivo	11842004
COM_1456	02750	SLC11A2	NP_000608.1	in vivo	11842004
COM_1457	None	-	-	in vitro;in vivo	12388589
COM_1457	None	-	-	in vitro;in vivo	12388589
COM_1457	01503	GNB2L1	NP_006089.1	in vitro;in vivo	12388589
COM_1457	05247	PABPC1	NP_002559.2	in vitro;in vivo	12388589
COM_1457	13787	LARP4B	NP_055970.1	in vitro;in vivo	12388589
COM_1458	None	-	-	in vitro	10449790
COM_1458	None	-	-	in vitro	10449790
COM_1458	00662	GABRA1	NP_000797.2	in vitro	10449790
COM_1458	00663	GABRG2	NP_944493.2	in vitro	10449790
COM_1458	02284	GABRQ	NP_061028.2	in vitro	10449790
COM_1458	02578	GABRB2	NP_068711.1	in vitro	10449790
COM_1458	11747	GABRA2	NP_000798.2	in vitro	10449790
COM_1459	12479	ARHGEF18	NP_001124427.1	in vivo	14512443
COM_1459	00766	GNB1	NP_002065.1	in vivo	14512443
COM_1459	16234	GNG2	NP_444292.1	in vivo	14512443
COM_1460	01853	TUBG1	NP_001061.2	in vitro;in vivo	11694571
COM_1460	10289	TUBGCP3	NP_006313.1	in vitro;in vivo	11694571
COM_1460	12177	TUBGCP5	NP_443135.3	in vitro;in vivo	11694571
COM_1460	15589	TUBGCP6	NP_065194.2	in vitro;in vivo	11694571
COM_1460	18245	TUBGCP2	NP_006650.1	in vitro;in vivo	11694571
COM_1464	01132	NME2	NP_001018146.1	in vivo	12486123
COM_1464	10374	GNG10	AAH48318.1	in vivo	12486123
COM_1464	11979	GNG11	NP_004117.1	in vivo	12486123
COM_1464	13592	GNG12	NP_061329.3	in vivo	12486123
COM_1464	12116	GNG13	NP_057625.1	in vivo	12486123
COM_1464	16234	GNG2	NP_444292.1	in vivo	12486123
COM_1464	12337	GNG3	NP_036334.1	in vivo	12486123
COM_1464	11978	GNG4	NP_004476.1	in vivo	12486123
COM_1464	11865	GNG5	NP_005265.1	in vivo	12486123
COM_1464	10376	GNG7	NP_443079.1	in vivo	12486123
COM_1464	13593	GNG8	NP_150283.1	in vivo	12486123
COM_1464	06792	GNGT2	NP_113686.1	in vivo	12486123
COM_1464	01805	GNGT1	NP_068774.1	in vivo	12486123
COM_1464	11820	GNB2	NP_005264.2	in vivo	12486123
COM_1464	00766	GNB1	NP_002065.1	in vivo	12486123
COM_1464	00743	GNB3	NP_002066.1	in vivo	12486123
COM_1464	09973	GNB4	NP_067642.1	in vivo	12486123
COM_1466	None	-	-	in vivo	14527417
COM_1466	00774	HSPA1A	NP_005336.3	in vivo	14527417
COM_1466	01023	KIF11	NP_004514.2	in vivo	14527417
COM_1466	02183	TBL1X	NP_005638.1	in vivo	14527417
COM_1466	02269	ZBTB33	AAH42753.1	in vivo	14527417
COM_1466	03695	CORO2A	NP_003380.3	in vivo	14527417
COM_1466	08950	HDAC3	NP_003874.2	in vivo	14527417
COM_1466	10423	TRIM33	NP_056990.3	in vivo	14527417
COM_1467	None	-	-	in vivo	9581761
COM_1467	02177	DLG3	NP_066943.2	in vivo	9581761
COM_1467	16018	SYNGAP1	NP_006763.2	in vivo	9581761
COM_1469	None	-	-	in vivo	12475965
COM_1469	None	-	-	in vivo	12475965
COM_1469	00458	PPIB	NP_000933.1	in vivo	12475965
COM_1469	00682	HSPA5	NP_005338.1	in vivo	12475965
COM_1469	01860	HSP90B1	NP_003290.1	in vivo	12475965
COM_1469	07181	P4HB	NP_000909.2	in vivo	12475965
COM_1469	07485	DNAJB11	NP_057390.1	in vivo	12475965
COM_1469	07504	PDIA6	NP_005733.1	in vivo	12475965
COM_1469	09614	SDF2L1	NP_071327.2	in vivo	12475965
COM_1470	None	-	-	in vivo	11337588
COM_1470	00561	EEF2	NP_001952.1	in vivo	11337588
COM_1470	03255	SKP1	NP_733779.1	in vivo	11337588
COM_1470	04389	CUL1	NP_003583.2	in vivo	11337588
COM_1470	05146	COPS2	NP_001137359.1	in vivo	11337588
COM_1470	06794	RBX1	NP_055063.1	in vivo	11337588
COM_1470	06888	COPS5	NP_006828.2	in vivo	11337588
COM_1470	07262	COPS3	NP_003644.2	in vivo	11337588
COM_1470	07291	FBXO6	NP_060908.1	in vivo	11337588
COM_1470	09888	COPS4	NP_057213.2	in vivo	11337588
COM_1470	09889	COPS7B	NP_073567.1	in vivo	11337588
COM_1470	15991	GPS1	NP_997657.1	in vivo	11337588
COM_1470	16433	FBXO3	NP_036307.2	in vivo	11337588
COM_1470	16735	COPS6	NP_006824.2	in vivo	11337588
COM_1470	16736	COPS7A	NP_057403.1	in vivo	11337588
COM_1470	16737	COPS8	NP_006701.1	in vivo	11337588
COM_1471	None	-	-	in vivo	12388752
COM_1471	None	-	-	in vivo	12388752
COM_1471	04426	STX5	NP_003155.2	in vivo	12388752
COM_1471	04936	GOSR1	AAC39889.1	in vivo	12388752
COM_1472	None	-	-	in vitro;in vivo	12140263
COM_1472	None	-	-	in vitro;in vivo	12140263
COM_1472	00503	DEK	NP_003463.1	in vitro;in vivo	12140263
COM_1472	04155	HIST1H3A	NP_003520.1	in vitro;in vivo	12140263
COM_1472	04424	DAXX	NP_001135442.1	in vitro;in vivo	12140263
COM_1472	05521	HDAC2	NP_001518.2	in vitro;in vivo	12140263
COM_1472	13662	HIST4H4	NP_778224.1	in vitro;in vivo	12140263
COM_1473	None	-	-	in vitro	3697355
COM_1473	None	-	-	in vitro	3697355
COM_1473	None	-	-	in vitro	3697355
COM_1473	04156	HIST3H3	NP_003484.1	in vitro	3697355
COM_1474	None	-	-	in vitro;in vivo	11196644
COM_1474	00772	HP	NP_005134.1	in vitro;in vivo	11196644
COM_1474	05708	CD163	NP_004235.3	in vitro;in vivo	11196644
COM_1475	None	-	-	in vitro	3697355
COM_1475	None	-	-	in vitro	3697355
COM_1475	01228	HMGB1	NP_002119.1	in vitro	3697355
COM_1476	None	-	-	in vitro	3697355
COM_1476	None	-	-	in vitro	3697355
COM_1476	01229	HMGB2	NP_002120.1	in vitro	3697355
COM_1477	None	-	-	in vitro	3697355
COM_1477	None	-	-	in vitro	3697355
COM_1477	01228	HMGB1	NP_002119.1	in vitro	3697355
COM_1478	None	-	-	in vitro	3697355
COM_1478	None	-	-	in vitro	3697355
COM_1478	01229	HMGB2	NP_002120.1	in vitro	3697355
COM_1479	None	-	-	in vitro;in vivo	12388589
COM_1479	None	-	-	in vitro;in vivo	12388589
COM_1479	01245	NCL	NP_005372.2	in vitro;in vivo	12388589
COM_1479	01343	ELAVL4	NP_001138247.1	in vitro;in vivo	12388589
COM_1479	01503	GNB2L1	NP_006089.1	in vitro;in vivo	12388589
COM_1479	02186	RBMX	NP_002130.2	in vitro;in vivo	12388589
COM_1479	02398	FMR1	NP_002015.1	in vitro;in vivo	12388589
COM_1479	02823	PTBP1	NP_002810.1	in vitro;in vivo	12388589
COM_1479	02834	HNRNPK	NP_002131.2	in vitro;in vivo	12388589
COM_1479	03021	HNRNPH1	NP_005511.1	in vitro;in vivo	12388589
COM_1479	03022	HNRNPH2	NP_062543.1	in vitro;in vivo	12388589
COM_1479	03023	HNRNPF	NP_004957.1	in vitro;in vivo	12388589
COM_1479	03206	HNRNPD	NP_112738.1	in vitro;in vivo	12388589
